email, movie, date, rating
5edb4b01439f26d8a1f82066f122291377642569b2ce35d791da4a35675b3d4a, "ed04a5738ee7f7a74077894b7241c04e920ba16478e20de708e253868ee0c0aa", 01/01/09, 2
6055881912c51e048ada2816e90e0fbec579ee2151b9fab256c9633986848e17, "e55c5765a71834c1413604e9b92297cc8133ebf330b67773b6165618bfad3a61", 01/01/09, 1
cf192fd54607a504903f9aaa035a5de6267d262576e1ae78694bc4c46aa046ba, "2330cb6aa4ab8fbbc998f7fe0773f163655cfd0aa3f9b8dc50a723c4f4ab8793", 01/01/09, 1
7e95d3c1b7db1d1e5a02ac955543c7f0692e0914b597f67331dd65a1462c305a, "246701de8c9a0bbb6c661e0f871a341fffc2278242caba4e33060282ae9df7b6", 01/01/10, 1
4a879b72b6fb6a5bb96ad407bff3f8edd498a96d32787be9ad441413b141a079, "f9dcbbe10f0d4ee4072953527b9336d8774d95dfda143851a26f33ef27543dd2", 01/01/10, 1
b44bb3366cfdb5fb73b2595dc71974831205d9086e9a7f1f174a0b70e121f64b, "da6a695f75c7a24cc61d92647a37d7e76962e78809f16ed8efee2fec08e3d64f", 01/01/11, 1
948d9e3a578bdee2bf9c606abca4681b63f59f9de15b1a66e72e831a66d4bc56, "22922e7d2e884ad764657e444c08883a6dbf0d724ddeef4976bd2f70cb4d6e89", 01/01/11, 1
e72241d1eab40c2d9153bcaec1ae4f566b4b21e6af0e61a90d00e795ac9532bd, "1fefff926f9fbaa9454e7a6cb5a4fa2e8340d15b609d1db73474e5564013c5d3", 01/01/12, 3
06d6fe5c69ef12e59f3656808b866c9a51d10461d0759c99c48f29f26a165128, "8f3e829b64de83580a29374645b6286e93b7c64bb4e065c19cd4be160548943d", 01/01/12, 1
4b239b0c65dab91f0f9451688a8fb6f0464a9af8aa79e52eb6d86fb6baf138d6, "c705208551ff42c2f60eaaf51af0445280973a458634b1d361c3d58ae6e06bc9", 01/01/12, 1
88840d1c141eabcc8eab72e462cb21c1a82d4ec4f2a074ed40faa7ad43e3e704, "24fec3b671721f57f2e27caeea759643c5837d2069d94aa37f58fb4a578594f7", 01/01/12, 4
2db58bc1383655f1ff697b1f5b05366501abf18351253cf7733754e2d201bd50, "fd46672e332e60fefbd75f0201c13836b2e57e720908c43ea84e8228c8bfcab8", 01/01/12, 4
53a796f0756d77c437df56852876e62fbac409a1318ec78849491a950a092c9e, "fe1b873666f5f3b840c404f8d0cb2153b11e5a09438ebadc7072684a3476348b", 01/01/13, 2
2f8e4b8a02bb02ab5e5b45cd34bd200f162d0dd03c02cb56b1d7acd9d52fc3fb, "bd025771b14b15ed1a0b7fb126f12c026f6de5f3bd4376322edfe6a9da63239e", 01/01/13, 5
76a1e5a394baf52693124fefdb08859aa6bbc8eba4ae1a746b747e2d7e542591, "bee5e6e2bc66dbc6e4442e53b6df6339694a35530c3e64c434487adf4a234595", 01/01/13, 3
05115debf72fd3da39e1cec422eface309ba8a30be180f26a6d87a1593532e2f, "f9dcbbe10f0d4ee4072953527b9336d8774d95dfda143851a26f33ef27543dd2", 01/01/13, 5
948d9e3a578bdee2bf9c606abca4681b63f59f9de15b1a66e72e831a66d4bc56, "da6a695f75c7a24cc61d92647a37d7e76962e78809f16ed8efee2fec08e3d64f", 01/01/13, 2
8f368d41e891507de053b597b6610fce1eda5046022b8a259db14530d08b62fd, "99924d4129386b6e69a74075c569fa74c9c88e88a1b59b0fbcc7c80b6564fee1", 01/01/13, 3
a011eea0f07423c69b1edb7e2134c682917154d0f6a57920175b8bdc4c7662b6, "38b9a34acf089e19a2dd251a0ebabd6fcc0cdd90d1dac90e848a7bebb1798f50", 01/01/14, 1
f63e34719b7763bf95bebad6ccaae9158fcfe1df177a81eb7b177a6de1074c44, "00370771e359ad4520d6dee364d0f9effd9b397d671b7525053ccee278be582c", 01/01/14, 2
cf192fd54607a504903f9aaa035a5de6267d262576e1ae78694bc4c46aa046ba, "7fa4a469b62757b16baf32320cc9958d6297d2078437e9a8813358b5cd033b55", 01/01/14, 3
2372f43ce57fe14c8ba782a141f41b60a4ec215759d8a30bd3ed95ce85582717, "36bc40ec62ec867b096757e7e5bb7437ba135b8447d0823e612d5e6315ef021e", 01/01/15, 4
49e457e0169959a2bc74881b813bd79cca29dc50f1fadef7741c82039ad06fc8, "d2551a9857c519f3239fdea1930d544173fee8e2b8c18a47891942671989b634", 01/01/15, 4
5cc858ad4b31b9eb51db852c2d3fcf28fa1b320a6931acd43bb9435e3883d31d, "b1373d364d1865a0079320a335f6c1620dfbfd90b265e4bef3df59c29be10328", 01/01/16, 3
3b3335ee5a6a8407aeb6e18692b836ac7825cf680b5754976a7d6eadd1d01029, "4b7b4c993d8639ce7820a2601f1a851cae03e2c6231a1d925b9c46bbdbfb2e98", 01/01/16, 2
dc50a48106279003a79d06bd1badfc4f78461b7966d71863cdb3368e3db03972, "c2aec99f8ad792a195d57ed1d2fbf47ffaf1848a1a9e8a017c1178b74df7951c", 01/01/16, 5
4093bebca797e1cf1d4f61ead4aff6df8775a1346c755dc06e93c196c4b6cbc2, "2c2bf0dcb2900db6500a133711bda4e21097c26b1f05225b9c4604625969d3d6", 01/01/16, 3
53a796f0756d77c437df56852876e62fbac409a1318ec78849491a950a092c9e, "ef64d2432208a97ec33aefb06291092e2b63b42299d04d8740220127c0eea8c6", 01/02/01, 3
3d719d9b169e659898d13086bbd93a93c1b1df15954a3731dc636705f827495d, "2fed218b683215666962fc8986dfb3a150dde9f50fbeae6cda57a62408708606", 01/02/01, 4
47e2f963422cbef5ce0eb654d4608348b6e5a92251fef9b6bc9fbb2049bb3f1b, "dc3c957ba74247ad5efcc272857b0f932c9ba011528749797fc4b092fa3691e3", 01/02/01, 1
9f20648794aff176f223aba561e56da8d99f886b282ce70b7f14786f0ee86d34, "637f208ed7389272f83ea304c8223e3bf7285640a24e7ab34578d977095886f9", 01/02/01, 2
15e84c0922455854996da039119f7bed60ba0ccceb9b79c27297491420f9bd10, "dfebf5ce71fb7772b6e4a0cdcd8e6611245cfd2fc9041e1d7c2a34789e9f196f", 01/02/01, 5
8a08e2f7b0aa6c2c9bc3fcff98e3df5f860710f22f52806feb35d7b2c1c2656f, "fd46672e332e60fefbd75f0201c13836b2e57e720908c43ea84e8228c8bfcab8", 01/02/01, 2
6343a62e15ee0e4920b1000d2e26a79a0e4b2079617d028d59797fbb0c2e22bd, "7e9ea22e86f0df25a9f5456c0d3c6b1971801293816262bdf5aeca3588ad8e73", 01/02/02, 5
8b6e7e7bffe75f98c2728b7823e90ae2ad4bc4602c5b1dde2016558f9f3ca16d, "18dfa7a3feb4d3bb821d56db61c7b05913c8a4b1e45905d0ed6fa980686322bb", 01/02/02, 4
e77aa6880f5bb9e4e37c59f6b8e92bb874eda8ce7d939157f8e2791aee282d03, "b462e6295d71142044501feed1451aa32b20c811a9593b9951c367817f723491", 01/02/02, 1
fee30d5fbe9e2726fe456b2be98f721a7d9900eb16eed3fb354dfdb30f663900, "a1d3b00739e8f64917e7fabc44a8152a2932120f495ad3ec367a0fe30bc74426", 01/02/02, 3
611f7e49074ef2f51a442995486cf5d27a351a486997f0aa1b5329a50f032d16, "29c97fecb811330a07f5fbfc5123bb243b766eeeca4b2a665681a6933a48c441", 01/02/02, 2
1ae4d0d12e429993cdae10a561090e173ad5a34925f4c0584a41ff360166bf81, "c5cabd89b02c9fc67432c39649a0425d326a865723fe0683941d23ed064bec3b", 01/02/02, 5
84f2f7c7cb494e4fd67b6a1bd973ee4dc32e3c7c72be4c72b0232be3845c3716, "5fd6eb9696111be9a6b12377649b260995df5481c7037cf0713defeb182bb79a", 01/02/03, 4
6055881912c51e048ada2816e90e0fbec579ee2151b9fab256c9633986848e17, "84f0252dcc5209f6a88c9d417ff9443ef0585f0f2ce4e7bcb2a09d35c169dc5b", 01/02/03, 5
92005d7259cae5491587d948d7c4010859243361bc643926c22f9fd3c1ee34b1, "afed7f3bb9d571497d3aca62bb5a40d44a5eaae6d01441f914ccbdbee927c5c7", 01/02/03, 2
264f367ea16e26bdf244d941ea58caabcef631ae5dbf62fb1b581c8b282742b6, "8e599ad1dda1d2734e5bbe2464011b0b2c5979bac9707b43239f331f07a4d01a", 01/02/04, 5
d81b1da37e6ef468d75157561c8de4b215d0473f4a6de186dac782460cd49ed0, "8b9ec2de7c75d3301ffd24ea7827c4351f26d532d8edeedc9a352fe9ca936ef9", 01/02/04, 5
03e7b818a51efcee4e866b16b34f2ddf1495163f58b617fab7af6c4ea01f4633, "ff22749913ebf88871d3b822ff2d917db40c00dd27a2e0232fdd3984820104cb", 01/02/04, 3
d4b6c95504c6a673d660a9d0a2bb9f59e6d537bb6c59266ea8fe736ee21e1457, "62e4603d532d951268d79b72ecc4eb7ca08e1ef0d4fd63366b9579d641ab77f7", 01/02/05, 5
fee30d5fbe9e2726fe456b2be98f721a7d9900eb16eed3fb354dfdb30f663900, "e1131e480068883ff9203699318bcd5b52210ecd392784a4dd75581a18809b19", 01/02/05, 2
06196870742ae4d8a2bdcd406c6e8c185bd6169076990b2b7cf506a88848faa1, "b533b1bbb382c1f64c9611550e3f75f550d079ed144944b457aa8b4fb53eff65", 01/02/05, 3
c73d60eeff1c2696dad7c30d8aadb73396ea72d09676baa882145f5d10b99dc5, "8f3e829b64de83580a29374645b6286e93b7c64bb4e065c19cd4be160548943d", 01/02/06, 1
00daac4235959eca8b23ef1dde8a96a3fc04e4079b8b769c3b478910d3401eec, "897f07c4577bc3a7eb2965ce9be9554f1711d57d4ca6c4873df90ef53342e482", 01/02/06, 4
a100105ed72909802465037eecc2f67ea5901dd7013c19ecea6f63090a5bb7ec, "3f286957246a06266b30a437b30b5a76abf7af8b43ce76ea7bf980b5c53d8275", 01/02/07, 2
e72241d1eab40c2d9153bcaec1ae4f566b4b21e6af0e61a90d00e795ac9532bd, "b4cdecd598689869dd3bff90d1808e6bd22a8caefcc8dcd980b7f53497bf04d3", 01/02/07, 4
f035cdeb441276ecda8d6aceeb4724a6d384037c58f4eefefaf169a3020929c4, "3f286957246a06266b30a437b30b5a76abf7af8b43ce76ea7bf980b5c53d8275", 01/02/07, 5
f035cdeb441276ecda8d6aceeb4724a6d384037c58f4eefefaf169a3020929c4, "9986bf7292738228825034f79e024c4752c12e8cb756e7ccf62cc5bc000d0d8c", 01/02/08, 5
199860b129fea9d1bf3cd94e2be7744c26c24bd725e7b0a133b12faba89b8ac5, "ed04a5738ee7f7a74077894b7241c04e920ba16478e20de708e253868ee0c0aa", 01/02/08, 4
225001f648b2705a65a8f65a112be0eba2bfea1b662f09a15fd21b0040824885, "25df342559dc694c5a1910642c4a9d313de66fd6ffe8f1aee3b31d80a16a69dc", 01/02/08, 5
b625f0c6926cce88b7e091230d236b14658d1948383226936ca3a62362a31d53, "2ddc5db1231e2ecb62e3efdc80987311dc04fcc33cc31218422cb2ff97a76c25", 01/02/08, 1
cabb53d305517b12b2e073cf1503b333f722514b2dbc802d7bdcae4384c222ea, "e1c534510c1c94bc58adf3c6bd55cd163d80b1ccd84c849f012ee785b62dbe1c", 01/02/08, 1
d1191f8fc3e17554977ffc22b02532ef13e6e226827280bfa76e9c97c51b5ecc, "fe8ccd42fd297c5440e81b03525f33d4187a959d8b35786b6c6c5a1202aed99a", 01/02/09, 1
ea8ba45e845d78dd526f76c34cb3d00da76a198b1b3297a4d6cea2114c32a4bb, "b6fa68f5c534e105263fecd26624483f142887738ff1d6cfe92fadbf752bdab9", 01/02/09, 5
7c6370461db16018f78b24fe0fdd009c6fcc9e05a9aee423253630aa9b1a10a3, "137be09ec9a659534916ee184032050141af965215a899a5bf31ea134e5dba4f", 01/02/09, 3
d1f6d4a51d7f246a516f301abee22e1c59252d5aaaae79b34323025da0470389, "14133a3e0662d745fdc9b2f42d137f4d58ec01fb6e8a02bc84f7319ff8682c6a", 01/02/10, 5
33b59413e69dda650787ae1a15d526c01b9a40e328b01ebe529860d77f5c708e, "14133a3e0662d745fdc9b2f42d137f4d58ec01fb6e8a02bc84f7319ff8682c6a", 01/02/10, 3
64e79a03a8cea371e51196091e9d34c1fbca3d008cadb1274c82b037456e6633, "bac16c41956d4284a661db177c259653fb1317c93f52054c53c7ad5fde5123ed", 01/02/10, 4
03f6089dd79b08ed639a3d8d0bbca2d565c11529b5653edf6d9f5ee57101c28e, "839bdf49fb417a1f08af41baf135429301a90159daad485bd2056bd05005e85a", 01/02/11, 5
b625f0c6926cce88b7e091230d236b14658d1948383226936ca3a62362a31d53, "74f39aed838248745f64438e64c62b7642772e017f899b1a86475de6e17d15b9", 01/02/11, 1
623fab7d474fd63a191be64f193da2acf6ba6ee04d8e2f922d1602342dccf7df, "104d5be659a721f07635df37e157f7d59ae95b25b5cc641473cb965e0fb4f50e", 01/02/11, 4
db38968fb95e9ad192db4a57960a14bd11d37322b9c18a3f00d96ff2d0395c27, "d45e5c6d1b3bdb2efe85ef2f87420ddb8cbe5e6c50a2a9e58eea20874d2f508d", 01/02/11, 2
1cd12af9220a852132c1e6e393f6612c935f79e875ef8d5f47eb6af02ac86daf, "6bbe74082c03de637cad9cd2f871bac050b6b5caf2fe7f110a5ec0a4983117b3", 01/02/11, 1
9f4f1044e145654c604a16c58e9c2889738f1b9267e732e2986f6c08c9736942, "25d06db3a82f15f0f0282669602a54d70887ce74f0ee7e13e3fca4c89ce05909", 01/02/12, 3
86fd0e13bc37dcfb2ef0b5ef41169d84a6a4387c835cc393113a039fad9dd7a3, "8d6a7cfb3df89e92147d487077fa4555f9089b887714d1e5ccfdaef90949e20a", 01/02/12, 5
3b3335ee5a6a8407aeb6e18692b836ac7825cf680b5754976a7d6eadd1d01029, "bd8e37006767b346fc95ce90cb22279eb22a674b78cc52b3e0375c1c0b6b9a73", 01/02/13, 1
47e2f963422cbef5ce0eb654d4608348b6e5a92251fef9b6bc9fbb2049bb3f1b, "b6fa68f5c534e105263fecd26624483f142887738ff1d6cfe92fadbf752bdab9", 01/02/13, 4
903a0b488677312156e2bf90c8bdf8cce751295b165501ac2782114edf62719d, "de3f04dac565f1380b28f06f832c9e2b9a0684220c80ddf7553c0cb36ad2eaf7", 01/02/13, 5
05115debf72fd3da39e1cec422eface309ba8a30be180f26a6d87a1593532e2f, "9150798c698bccd3c1c9c94029305660ee33aea1b3bdcd2bbcc9a5e75ed5c7b3", 01/02/13, 4
4093bebca797e1cf1d4f61ead4aff6df8775a1346c755dc06e93c196c4b6cbc2, "8ac3b6dc4988542503af312fa3ec450f00c6bd04e86086b49a3e0a48217917c1", 01/02/13, 5
3d719d9b169e659898d13086bbd93a93c1b1df15954a3731dc636705f827495d, "907a86d678e5064b09511987f6a3c1081d8dca4f24fdb371a8c932826a31fbfb", 01/02/14, 2
89bc420dd235a977f5411e714f43a1dfb4cbfb159a9f8acb664e068eb3f4571c, "a9f853e807c56bac747d171da2c97108617a9dd1c9602f13d36d7800ea89e68b", 01/02/14, 1
61700b031be05dfa1d9bfb8f4073a7931995b825311acd5567f589e8cb2ab97c, "e56f06cb32c3a3e8a340a3a9a907094c5717c85d378cbed6633bdd3ff80ac41a", 01/02/14, 2
767fada436af03f8101473e205ee5ee83a81618528e110538b96d95d661c6b06, "6bbe74082c03de637cad9cd2f871bac050b6b5caf2fe7f110a5ec0a4983117b3", 01/02/14, 5
00435c3b92ae31f2ba821b48537d92838b829d0d288df4908ef9b406d2cdf165, "839bdf49fb417a1f08af41baf135429301a90159daad485bd2056bd05005e85a", 01/02/14, 2
84f2f7c7cb494e4fd67b6a1bd973ee4dc32e3c7c72be4c72b0232be3845c3716, "c833954444a0d723f2e5135d22b1247a80c90483a74c63855fb46070bba83409", 01/02/15, 3
b44bb3366cfdb5fb73b2595dc71974831205d9086e9a7f1f174a0b70e121f64b, "b95ac1f88975e7298638b604810f50633167d30aba7fa4ce2e28a247a9a0300d", 01/02/15, 1
948d9e3a578bdee2bf9c606abca4681b63f59f9de15b1a66e72e831a66d4bc56, "dd049ff92fbc3815da59c071b4049876cc33a8e87490f94f4c8212c2c19de337", 01/02/15, 1
b61688ab004839139964ee404f2cb44dbd69e87127fcc46e17887441a4acdcc5, "6c3b7e6f8d2bf3f2574312db7771147de7d09fa3f42de89653dd30070741f6af", 01/02/16, 3
4ebec3342b0e121418a830673ea9c7427d48bf2c43295dc916898de0a1dc0009, "14133a3e0662d745fdc9b2f42d137f4d58ec01fb6e8a02bc84f7319ff8682c6a", 01/02/16, 1
4fc7aaae21eac6a0cb50ab38766dda547f33d8f65b23fa54ba2cda8b03c034dd, "fe3919c889ae671d8fd59ba982c56f4fe5041b03d0897e0154da9b23231633cb", 01/02/16, 3
c8b21583e0d9a2ca461811db0060a052adf56928b865020a4396e092507b1b17, "b398c70ab15958f7062554c8b7e6fb89f7e2f4805c21a7ac7a461cb86c8c8746", 01/02/16, 3
ac628e8995983adbf2c5faec0c494686a75b5a7e3c4c1273514b62ad4f3bd46f, "010b9eee187d5423fcf8518838b2b5bb7f7819737d37a27be0116421f33ae6ee", 01/02/16, 3
ec2e735e335f48adc8e95e7670eb97468bfbdfa51f058efef88f66b56405b831, "4792422a6fc3aa89652ec8af733971966fdac6e565a36dee98942f97bb4b0e6d", 01/03/00, 1
cabb53d305517b12b2e073cf1503b333f722514b2dbc802d7bdcae4384c222ea, "e92ed085b45efebd4ef39bba9e929c55e734b1e94d57355e3ae8035ae363a2ab", 01/03/00, 2
f1cb2daecb490b71c7c8c368c66cff192e80c6e3615ce534927428674cd6302e, "3b83b6e285377d4863e0179f907f0cf72ace6b86c56639f26a7f8848244d391c", 01/03/00, 3
8f368d41e891507de053b597b6610fce1eda5046022b8a259db14530d08b62fd, "3f286957246a06266b30a437b30b5a76abf7af8b43ce76ea7bf980b5c53d8275", 01/03/00, 3
8d54083453d377698a9e78857ef4c92fe154024136361b5bc28d8e1b67e8e3be, "f47c1daaafaee75d4493e6f0cf94c0803c5e8acadabb5f90b8ab8ced2b32560e", 01/03/01, 2
76a1e5a394baf52693124fefdb08859aa6bbc8eba4ae1a746b747e2d7e542591, "1190e622cb7627827876b495a08a2ea0347c697890e1d4de8dbdd55e94678d8d", 01/03/01, 1
a85e3d6c9fe0e082716093bd925751bd0728f64e00630d5db3256e1d00e0bec2, "7b9459500a777dc427cd0f7580ead6c94c3540e50c5bea8ca7f26574368a113c", 01/03/01, 3
991a6e9e8f5722d9bfa64ae6fcde44a18cb85f7f52668a3038ecdf7c6f30559b, "9c8982eecf7df6cfe95cfa39079ee4733257cdbceb687d1b4caff80ddd39caa7", 01/03/02, 5
8520413effa4cb38f24538bf02be4f20b3c147443116f9d41ca1093255be592f, "00370771e359ad4520d6dee364d0f9effd9b397d671b7525053ccee278be582c", 01/03/02, 2
4b239b0c65dab91f0f9451688a8fb6f0464a9af8aa79e52eb6d86fb6baf138d6, "8a4a334c02f975a4145f33f658472c4e147e706f85d1e302e80c8df5abd9bfb5", 01/03/02, 1
1cd12af9220a852132c1e6e393f6612c935f79e875ef8d5f47eb6af02ac86daf, "ac7e8d7a87498346ddba6695916b33f907a8b239ee1da9cc11f3185436b1689b", 01/03/02, 1
f35637434c3d520380ca1851208b358974c082543a4840ecc2298853420fa1f5, "a1d3b00739e8f64917e7fabc44a8152a2932120f495ad3ec367a0fe30bc74426", 01/03/03, 5
3aa484d116f77c50ed3042fbec91718e1d79fdece6c0971171fe6a86abdb58a2, "51cf0e3b122a3446c0e4ea171107eeacae2bf822eba87f280cb388bbf3e75831", 01/03/03, 1
